	eEF1delta	Dgp-1	CG2017	pug	CG11899	CG1673	CG10621	RpLP1
l(1)G0334	0.7395751107561038	-0.902603964778875	-0.9526637765999817	0.32329911660328914	-0.5962325227489373	0.7905706967693918	0.7073350386469064	0.7467913262623583
CG6903	-0.7281551008976069	0.7295490581443239	0.8456244905491092	-0.6200133687781876	0.43447697962124987	-0.6768036377402982	-0.7655137262450388	-0.48396400427424463
CG4068	-0.44194483676675306	0.8384566370628275	0.7918867294356735	-0.37738511555771204	0.87582093522892	-0.6585045721835171	-0.8644758893059106	-0.290554567275638
snf	-0.1825238688694493	0.7303787647080552	0.6684135559122578	-0.6450644344714364	0.8657478531512443	-0.8027836471587914	-0.9082654496130717	-0.1418317067264787
Sas10	0.3823902867570247	-0.6437507864758323	-0.5450593833630735	-0.07442808354210864	-0.3682367064370329	0.6692818630097126	0.29642662945618714	0.8247364918439312
CG15784	-0.7499918083704901	0.694955713799018	0.7895247671320617	-0.012613858296151885	0.20347600994750908	-0.5267815914042776	-0.29361186484883695	-0.8170422499113099
Mlc-c	-0.43067297296513135	0.8939507240344188	0.8056846642317336	-0.45290855566502275	0.9089030733128722	-0.9106775020689113	-0.9226069921150998	-0.546164403986802
Sirt4	-0.24194108262896258	0.7135203706120224	0.5532242969495061	-0.27743521177719077	0.9408098897008353	-0.6667007381081591	-0.8403653001303582	-0.3292853638793584
CG4119	-0.02937052240388352	0.0359109817482251	0.08039874047972373	-0.3134245844756196	0.17222339753039465	0.13145246989205825	-0.2951332949575059	0.4692745853207376
Rab-RP4	-0.4386820773560615	0.7552027954548349	0.8410057986006968	-0.5307198588940373	0.6637918925481734	-0.6814999443736441	-0.7359129377601433	-0.2531731018220072
RpL35	0.668906228808772	-0.5027930578430478	-0.7135424885133357	-0.2935711943742292	-0.0942489715024635	0.03364848648646423	-0.010008789069782328	0.42182377366705137
CG33080	0.042062200464461415	-0.650555680627233	-0.4507663294305725	0.10256028547223252	-0.9599487066392774	0.6241472417051217	0.6889117770153464	0.2799116733959432
CG15771	0.01712115254816813	0.25577454178895903	0.23708958039940162	-0.2553827243342803	0.6163617109283833	-0.1067306531682766	-0.5091599678543907	0.3222820244549289
MAPk-Ak2	-0.4355951028844672	0.7789185608491951	0.7743613287993398	-0.48563126052257616	0.843830837475206	-0.6470175666249028	-0.8854334806253488	-0.2279781029131257
CG3033	-0.5293084389270107	0.8572428482270497	0.8346559582457437	-0.4361215357922751	0.5396285317579782	-0.8759133604227677	-0.6910591546478824	-0.6386379208501205
CG3016	-0.6349245146558221	0.9770096104770366	0.933558616241888	-0.23533747002470645	0.7832673576026037	-0.7403736771273765	-0.785790666796175	-0.5857672225416594
Act5C	0.26412424363400816	0.4277634040166631	0.2047202648839972	-0.5387084669898791	0.8099892764514186	-0.6258758167755049	-0.7623080175414907	0.14713556428113203
CG3011	-0.20232413087748308	0.5208354967990227	0.4793041932985506	0.053302944279885564	0.8015418417541608	-0.23394079996307438	-0.5117440282586608	-0.07854334451969813
CG6041	-0.3178932573963636	0.7435643233309676	0.6824392318835761	-0.37255539876284033	0.9464106413464327	-0.6688173541914534	-0.8643551076613506	-0.27822740382953487
CG5941	0.8471785755042862	-0.3242603708399077	-0.5979981775164617	-0.13206299638588617	0.1591132536287562	0.051532663966608924	-0.016840270803535812	0.6467460087201492
CG3774	0.5753244107722352	-0.9545010033226915	-0.8857649483772623	0.40491488071217097	-0.7688049045153762	0.9275625382807512	0.8526653694086159	0.6923286368732331
sqh	-0.49231963392028893	0.9247267364544614	0.8775173869693993	-0.3931491227044202	0.9131685927639206	-0.8205899109468211	-0.8948250451881643	-0.483686294282111
Lag1	-0.12911146320317435	0.5179784159035425	0.4633800511847771	-0.4182233768816094	0.7701636144199785	-0.4046205822620086	-0.7420872500645211	0.11541690383451636
Spt6	0.15687954511126928	-0.0445367409777911	-0.06629699783533345	-0.2627474547399152	0.20000838746696975	0.15981458727229328	-0.2514892282666515	0.5615133013255035
CG3566	0.9430696542728779	-0.8091465356476217	-0.9224325080336283	0.08533930478289982	-0.501208900452343	0.5070829857953036	0.5872164795682591	0.7861899575856992
Top3beta	0.3628881899910243	-0.367894722611972	-0.37346854814763997	-0.10069749960325255	-0.08127169192272925	0.451074928525964	0.06821787209537382	0.7510501684897559
wuho	0.35415212423458203	-0.4322122190211256	-0.3955639224043075	-0.19296278567415567	-0.133283133442712	0.4642252516672038	0.06211733776969635	0.7835785620873802
Rpt4	-0.5296871682020688	0.9712165615528273	0.8912207758963523	-0.35902393379406355	0.8766749047042884	-0.885973256084648	-0.8808701571589985	-0.6087425589729082
CG3847	0.11628346370760582	-0.22315001900239925	-0.14149047146770477	-0.19909038921962585	0.0015009724426188508	0.3740316129645944	-0.07457203731586731	0.6347941078543684
CG3446	0.7519257858787409	-0.8853118759866762	-0.9555111268148561	0.24533168779220263	-0.5313327495253312	0.7257249961149725	0.6199344698535468	0.7418778133827533
kdn	0.7269058530963848	-0.9051257014664094	-0.918900801059504	0.2969498684571251	-0.60131475747002	0.8250029566853802	0.7091740796568817	0.8099190610526599
Marf	0.3415282820685428	-0.5169862856552289	-0.49150218163447706	0.22010950447245856	-0.5232577253144013	0.6913433705084592	0.5110582170449611	0.6768086208040197
PpV	0.45628966392876924	-0.19285876517877212	-0.22174849377107733	-0.4497580132914315	0.1597247807388006	0.11453659616635449	-0.2178624762675992	0.7927845715072931
Spat	-0.07271981565893185	-0.5750739429349669	-0.3159001430668053	0.504742587960862	-0.8442399977657384	0.769133770149931	0.8488216773509151	0.1437603864810777
RpL7A	0.7670977606289866	-0.6131115202054653	-0.6067251635528167	0.04252108389035851	-0.2977916145192365	0.5752870923324743	0.4489735106891339	0.9685038051135384
CG34417	-0.5060731383213818	0.8457170497829493	0.7576694337952378	-0.11542602560111849	0.8533815134710143	-0.6681995603637415	-0.7469281494471547	-0.5841183873707007
CG3226	0.5328294412825413	0.22735996027447491	0.05592567348321803	-0.4668119784668064	0.49040762569943563	-0.40421285058399054	-0.4055093321787193	0.48105763118316847
CG3224	0.43847779925713015	-0.6058274492316209	-0.5263731584772341	-0.16502046285622404	-0.32752380385470486	0.5941259401149706	0.23850760713156038	0.8743294459676929
Ctr1A	0.5212240534026872	0.01150789223429296	-0.3350933732388362	0.4119377108016282	0.32718693795666637	-0.10571645972512678	0.06131536467893203	-0.03422012710541748
CG3192	0.7394988191466374	-0.8910999701531072	-0.8898923835114063	0.26507148648560014	-0.5929982417129611	0.8215949508369657	0.7016222590786061	0.8579167021064602
l(1)G0255	0.7222085791640092	-0.8712712372046331	-0.9486194410765864	0.46867812731553293	-0.6081833019530419	0.787750112578387	0.78041902558772	0.6318024796501968
Pink1	-0.827293860967739	0.7632912944222832	0.8886068163053964	-0.13093284195574853	0.2661998796471649	-0.5279155082504281	-0.4133341315847795	-0.7244252375874929
CG14442	-0.13576996301950187	0.11045183225789874	0.1573889991699477	-0.21903691202589567	0.21906216641707113	0.12790969458937668	-0.3056331795719557	0.35506256955725746
CG3168	-0.08462277133560794	0.1642678806413112	0.22691766761056242	-0.029602970162526266	0.5255655365201383	0.07586938274824624	-0.330398542895549	0.23810164024108663
RpL17	0.5439982494534528	-0.8078696850480171	-0.7410302658204535	-0.043771929262760995	-0.5370795729820247	0.7264627098342678	0.4509268659739517	0.874784277387024
COQ7	0.9571931584948206	-0.647185398099189	-0.7616540008601028	0.009221284668646305	-0.3113952500244818	0.42218781022553886	0.45234040086935917	0.8925194350401151
CG4586	-0.7659274614015884	0.7866685047040622	0.9081856001583714	-0.1285912124518451	0.3944567235622304	-0.5964254663185268	-0.45446627434011827	-0.7437466241530503
CG3040	0.13173805029015864	0.4868982128035713	0.27812855745919246	-0.4458736271325221	0.8412543664327068	-0.5702633724892652	-0.7756697571278508	0.08727247781483571
ogre	-0.36572514528705913	0.835299460883557	0.7335367883498344	-0.39076466182807335	0.9596288858997347	-0.7696518303700648	-0.9159715161465435	-0.3811475416275273
inx7	0.811142951320925	-0.7633548918232345	-0.787848562684958	-0.3467603696127711	-0.3964202562764336	0.3644143414798527	0.2776304363157184	0.8675752997159516
inx2	-0.4267064864026484	0.8889770841807191	0.8041524371315127	-0.44801917571725736	0.9247028905135699	-0.8211506006061703	-0.9343726424957272	-0.41960363110759336
cm	-0.13124583665312897	0.79320675971223	0.5781947366742335	-0.4178937105668489	0.9006098651229708	-0.9391911565278449	-0.854256631382595	-0.44998911629005556
CG4593	0.6484451877760906	-0.6822633290601826	-0.7212991036701106	-0.020018215747203864	-0.24964160941746424	0.5853885199357542	0.2887899499376543	0.8538637618004273
CG4607	-0.4458477702871549	0.868986951025717	0.8269443879064599	-0.3783909243909403	0.9331668690300301	-0.7460511627083688	-0.8861423082516108	-0.39098241116081295
Sxl	0.030186135571616576	0.3863465731631316	0.3427521156428297	-0.4314876893115606	0.6609325427541646	-0.30849531907075256	-0.6159075536069916	0.3094897601880514
CG1677	-0.10407304403660304	0.2611622442708507	0.304265650681893	-0.40308084431060615	0.43547213915720207	-0.09052519733879293	-0.5035973333529822	0.3604748128661305
CBP	0.14194887126030833	0.11929493828113384	0.052700503840789614	-0.11657667144660631	0.49938506579535974	0.04438095530098176	-0.3567941565326658	0.4116790453868677
Pdp	-0.22744463126334924	-0.4967728324633297	-0.29498518392724177	0.6093711954985359	-0.5327521391511414	0.8177632440680265	0.6106644633938716	0.055514714487444605
Tom40	0.8134919151191458	-0.7710129806776786	-0.8653366272974176	0.028164789793813195	-0.37804607890676417	0.586171374784642	0.42564359437290084	0.8754080474653871
CG10932	0.6245284910362167	-0.7571041537385113	-0.8458175551396245	0.6927998842506071	-0.5346602694104945	0.7651286661029157	0.8334628334423543	0.42892140746569424
CG18624	0.7029549089708762	-0.9500854498644682	-0.9226125690036929	0.24841441653653623	-0.6736561763258201	0.8409907847045723	0.737306004420374	0.813727080502986
p115	0.4698552322543157	0.19235496371087568	-0.11612144938501928	-0.44256909608461864	0.5165444684877536	-0.4550203236124126	-0.5268782386508264	0.27495202654705986
RpS6	0.7124459013865	-0.7374096561286063	-0.7075406055350311	-0.04111632023171874	-0.4312545959289874	0.6520751781581348	0.4517207423624251	0.9842641168703125
CG1444	0.8346224192613367	-0.8199250722408867	-0.9413985140758434	0.2830271067949182	-0.43819576069496385	0.6615940792897149	0.5996016368882904	0.7476548124606214
RpS14a	0.6501590622176567	-0.6055710983290884	-0.5262308136908408	-0.1609927403953688	-0.3829919688970688	0.5250249846763159	0.37892765208651424	0.9682562060573363
RpS14b	0.5193411430589008	0.020443754016182827	-0.03644541090383597	-0.2412474230741467	0.06776550475333928	-0.22672953057931544	0.03469293905364467	0.35921474936960074
l(1)G0193	-0.5275512988888031	0.8931893824977291	0.8606278783557265	-0.3327743159096352	0.900075235582926	-0.8088521559940145	-0.8592942553725361	-0.5768638883287454
sws	-0.40708857100636275	0.5655376617097879	0.6028276398841769	-0.21415529958315352	0.5889147035523628	-0.23403598548147408	-0.5824941832793723	-0.00849555146793941
CG2233	-0.840218232627225	0.7315373368082916	0.9165443046044108	-0.27154675178731397	0.35770024430082903	-0.5475314479055782	-0.5205105532398788	-0.6685322986137432
mys	-0.32305810359866316	0.8276666401751567	0.7008593883388745	-0.17716842635948282	0.9650118644854061	-0.6500892518381066	-0.7991550116869643	-0.3483245834054484
Ubc-E2H	-0.4735380481469209	0.9065984067889094	0.8450127540938055	-0.2924793704629585	0.940561697784418	-0.7456565279760979	-0.8611881335672066	-0.4561526008512853
Gclc	0.5895191421306003	-0.8197491197714879	-0.7644287821575191	-0.3373678374568989	-0.5927783786099414	0.5090313784721303	0.33994646884519664	0.8202692971568882
CG2116	0.18798048079077206	-0.24941665870774754	-0.268766572620012	0.14963341737459138	-0.003619597969363681	0.4829919990530702	0.09226277898000082	0.5347097618118999
Smox	-0.47855087533963614	0.8736063312664507	0.8025673355881128	-0.2615994372108059	0.7774294287042995	-0.6240978059382616	-0.7679017751885662	-0.34192423274157907
CG2263	0.8354712862418782	-0.7749275115589176	-0.9163466337452553	0.09916742296362374	-0.39116321589943404	0.5550420887274906	0.45901183303708265	0.7808581451603746
GIIIspla2	-0.7688764923439131	0.626917602563278	0.8374718283936452	-0.38319226991685346	0.18867740302506628	-0.46856518416573495	-0.4523425563900107	-0.48830392209527923
sni	0.8560712082091095	-0.8345120806449142	-0.9394229127902444	0.3588575609255384	-0.5994389244521254	0.6324580636698133	0.7687054443311683	0.6427377634630949
Trxr-1	0.7903928804110838	-0.8041552108990885	-0.8970225285328839	0.13261918705040893	-0.4283802922198448	0.6500940437191104	0.5016662938461235	0.8301401029940138
ND75	0.7400105274588368	-0.8712572262777504	-0.9304808963555444	0.40676275885190455	-0.5756962970837445	0.8074686532538251	0.7404580500206126	0.7313587468570812
CG11190	-0.5115179985877675	0.8467215713745004	0.8169923633202282	-0.4644308692145744	0.7196810398488093	-0.6789860769250909	-0.8402356883560029	-0.31137167081845973
CG1440	-0.02324425200048556	0.6285468606712445	0.3987957882764535	-0.13301457986249818	0.694891865782893	-0.8141191585339702	-0.5395705436028437	-0.5564487482425781
CG15347	0.6756551956811799	-0.9413456902543992	-0.8725333139359754	-0.03903634073053222	-0.7034266113524186	0.7231815420030466	0.6064956603195409	0.8612744279679553
CG12116	0.4069961648042814	-0.8824447106439977	-0.7676729492039827	0.15835561080539953	-0.9240415644111679	0.6537924653402565	0.7876137114194218	0.3979985271526018
CG33181	0.23444530976364655	-0.4931898704562285	-0.3778787467261793	0.23310809527653362	-0.24597883737813975	0.734356867473473	0.3610133241792852	0.6851822369875832
Nrg	0.3817920346816955	-0.6176119503539144	-0.5534237318738716	0.10748922381206884	-0.35410889885182656	0.7281131483878838	0.37119327685146764	0.7817992940890593
spirit	-0.5711583903830149	0.9458347387059728	0.9061435725070089	-0.23243798632017237	0.8962637737654181	-0.7780428899580919	-0.8189694647632225	-0.6066108099098282
CG12065	0.05366491088346737	-0.3215344599811451	-0.1846084558047334	-0.06671132437363485	-0.24472830653111582	0.5415346375250076	0.14172770966818443	0.6255062104429492
Crag	-0.4079697781798119	0.7355402972354939	0.6918917418346203	-0.32730285069871246	0.8174286619856034	-0.5233787222938585	-0.8040846030340044	-0.19573837247407677
CG11284	0.057634044033529716	-0.37776760069033477	-0.3638290528038457	0.15097547998513267	-0.6728079288916978	0.1408708185606823	0.49838003048235086	-0.23632697696809135
CG2004	0.860146168842832	-0.6814253810956541	-0.8295810079688296	-0.20307294843135365	-0.2930309047131822	0.344267036924797	0.2479279316219644	0.8249960848144003
CG1785	0.5074060492860455	-0.6777264989787256	-0.6226415717672846	-0.1148018670053786	-0.3615525329944019	0.6315353156740844	0.2949408215092386	0.8820770468039195
CG1789	0.45199907247330934	-0.5572170389282366	-0.4670393499602964	-0.12626351064020766	-0.22751891111768668	0.5823895994649104	0.22028534291000101	0.89018229460821
CG12075	0.8966008996464495	-0.5577105733275276	-0.8259363483718856	0.06963582269816716	-0.2286114651921091	0.22482030660881588	0.3359271464712047	0.5593651033620666
Moe	0.3608545365647933	0.3252880873905051	-0.016124660985306582	-0.22166364953055154	0.4198328773863879	-0.47157923075495084	-0.39104878195301274	0.08029439402859459
Rbm13	0.46203519186316533	-0.6549790149659505	-0.5597730734213281	-0.0524268162925961	-0.38372711513503943	0.6811143849365434	0.3499335098648766	0.8917946070578435
e(r)	-0.577299890642857	0.9375686157804873	0.8988048694790127	-0.3325583655822081	0.8920126617925067	-0.8012126148531565	-0.8791682064482873	-0.5728889145292555
CG10962	-0.28475383146614947	0.1787152966443113	0.2970656264927689	0.15026732826877265	-0.18229443776699814	-0.17932624926940227	0.19814673968495652	-0.4811892848082552
CG7267	-0.34640303659840843	0.15376418694378105	0.4279552333475792	0.19085791395219523	-0.001071051447146128	0.26589045060628397	0.14270935945689464	0.10864512742999746
CG7033	0.6842768513306647	-0.6010564432149953	-0.6782520237669265	0.05170878068248496	-0.19284503717071916	0.562794696962996	0.29590991771366715	0.8658628655843061
CG7766	0.4001216505130153	-0.8609346917655306	-0.7474710694770929	0.4573744929360477	-0.8036353327941242	0.9718135338076822	0.8604486239750108	0.6435954564759506
Bx42	-0.10341092870856272	0.4179184994167705	0.42270810189618097	-0.5607398624262683	0.5751970918320656	-0.3321801545691062	-0.6737144160739973	0.2744341018493647
AP-1gamma	0.5020150703007877	-0.18333297167904372	-0.32666313879613074	-0.19569097289651224	0.16543559460082027	0.16681650148659388	-0.12862133957021532	0.6943352232112399
dalao	-0.6528148862729823	0.9665361030325563	0.9159346687172751	-0.24370220125074957	0.6448750848681781	-0.7899699393564522	-0.7145720781594989	-0.6855697022382999
CG11042	-0.6743326427000086	0.9545145107441159	0.9059779721070184	-0.3721777830393489	0.7341169264628331	-0.8458148071649825	-0.8527668547749064	-0.6920146948997954
Ost48	0.5721244314408515	-0.026199322857870355	-0.3369191233569187	-0.15478961347723813	0.0906428117074808	-0.40953946236275635	-0.06443432114134277	-0.014105182588572934
CG9034	0.8921441372487887	-0.8250996413906633	-0.9005250318413979	0.2706308030225106	-0.5410430032540265	0.6688547691324602	0.7098082167987341	0.8153338416125304
CG12057	-0.5923160234589914	0.45987760548808254	0.601781454028791	-0.43058691277403094	0.021772381984232356	-0.5572854267989985	-0.3511514081614204	-0.5877152927820062
CG15369	-0.47523170658454933	0.13759552308406206	0.38115154650437816	-0.18528387200843016	-0.3178913327979569	-0.14207573358643516	0.06668294295929686	-0.346760916654112
CG12121	-0.051337026099712975	0.5228504756310471	0.4169659535311485	-0.4743291067369312	0.8399321915836285	-0.5147854112887692	-0.8071715197873013	0.06989711694081602
Dsor1	-0.6385479363460812	0.967159263462295	0.9436905545973293	-0.37910770762976403	0.8019381095336982	-0.8520860233941465	-0.8604065013249291	-0.64068281991891
CG34026	-0.30922510425436517	0.10310884755970373	0.3274348015919032	-0.3496268380042337	-0.25898763013374926	-0.2037743561761077	-0.005907019819543008	-0.1807228235588503
l(1)G0320	0.9118679536967716	-0.4545513931789746	-0.7420472575093252	0.19297050969268761	-0.10684696559002345	0.15415766956969496	0.34276280732365383	0.45595530633360637
RpS28b	0.6749562734437814	-0.18788858940461922	-0.21733489888679575	-0.15261090617055006	0.001912631313212016	0.06192868537104559	0.16837509405950332	0.6719514473797402
Hex-A	0.4845669464799461	-0.6733479970382792	-0.6346712003909872	-0.018631780395797663	-0.39336273294474433	0.674804797636692	0.34777902595642357	0.8457158124757039
Gga	-0.6736704541549345	0.9249430108115632	0.927388767509774	-0.2840077774319311	0.5526001198878077	-0.7494222964083461	-0.6606523249128795	-0.6436672990598381
Aats-lys	0.7400314953607456	-0.798214791219542	-0.8490902443379024	0.15398438759064706	-0.43322879287548915	0.7105408362732124	0.5187343275141685	0.867891516548945
l(1)G0232	-0.3388910856198067	0.8019111760199488	0.7163068760961637	-0.40467414088217313	0.9010179280683532	-0.6718678635198064	-0.8776209610371033	-0.23067034006789353
CG1354	0.8834986707012947	-0.7536045351393807	-0.9318301783654515	0.302842767624511	-0.3836565207345616	0.5550831777237109	0.5782418782271158	0.6728541737454976
CG32695	0.1679349629501946	0.1959591309600205	0.16038404079660176	0.342351308689408	0.09108175335937713	-0.13132713767128937	0.24480999204263357	-0.14392884297618808
CG1468	0.5744177172475207	-0.5737446812103566	-0.6681262510965047	0.7865856157303165	-0.45613928798074554	0.6315765901002656	0.8476462543031926	0.27169835355273336
CG9686	-0.22707679345936035	0.6464688678458942	0.5872051956361141	-0.43634746621271187	0.8996301878928316	-0.5849400508047602	-0.849792934946506	-0.10732281671280784
CG9691	-0.12169054189992344	0.49605231923899157	0.3343720531243084	0.6698386746206871	0.5081982976714343	-0.1708364383089907	-0.0055133661507236675	-0.46610900209046974
Idgf4	0.31069141182248583	-0.5567349086889999	-0.5800158010483216	0.8732921728152392	-0.5776674796320118	0.6933020154073825	0.8987441572773986	0.07165065568586623
CG2972	0.4782286446020098	-0.6989546660368274	-0.6321766955345571	-0.07727553274327124	-0.39862256513708855	0.6694504263931044	0.330189183611058	0.8607865359461998
l(1)G0230	0.8228662897243405	-0.8828137773315029	-0.9634446442635816	0.3569567466269537	-0.5831631524490223	0.7383213444341059	0.743590667777429	0.7312297447032293
CG15308	-0.626017092871631	0.7491663758195157	0.7858266375823527	0.13835696579897983	0.3015580733508162	-0.48981546564948164	-0.23878384111641396	-0.7217883422785875
CG34408	0.3896683155583498	0.1582186317959252	-0.11702059574352902	-0.5120625611816196	0.45102752560200704	-0.4221479198828592	-0.5489242538355301	0.2767467103553644
Gip	0.6933560772265914	-0.9448099521427198	-0.956916674472063	0.34822668315000627	-0.6766955576621981	0.8353543596383267	0.7694641811967383	0.7139366159059438
l(1)G0289	-0.7064399698525331	0.9415634578315909	0.9641616988453262	-0.26489884754546716	0.6732144229685059	-0.6779451209692466	-0.7324164545251516	-0.5618479197353369
CG17841	0.8245245088888298	-0.825118454249795	-0.9432842445517534	0.25177356257138234	-0.4950025284249765	0.6682042961018483	0.6112405796416815	0.7666507120050353
flw	0.2453016517434701	-0.07200985293528388	-0.16363491235294925	-0.3256122792257835	0.23298118062695933	0.06900333046126421	-0.30852160432298853	0.5186794967624835
Neb-cGP	0.8158803849063235	-0.7386537514668151	-0.7784322210653503	0.4136801811211651	-0.5257732486209601	0.6762120671414121	0.7869501836508778	0.7200426026044375
CG17255	-0.4289158067809019	0.7964549406613929	0.7229892468825907	-0.183409930311812	0.7251815712450583	-0.4977505744310963	-0.687113907092376	-0.2468271214141313
PPP4R2r	-0.6060803930447598	0.9792434543354495	0.9297144212617923	-0.30554355283390044	0.7981391462806999	-0.8732306301095631	-0.8136472971672677	-0.6960914999319304
CG32687	0.3471954937744394	-0.8570794341694877	-0.7088554352918233	0.11667348257762596	-0.9594154483965509	0.6694393586151963	0.7798117625514328	0.4259008226699996
ras	-0.2196728052287721	0.40256240736180043	0.43960976703774	-0.34307180130776926	0.6317584414139784	-0.2085508731522299	-0.6192509507522732	0.162576990609976
Tango5	0.12632979074753087	0.4157004616565485	0.289378904495615	-0.3733274242212483	0.7920543460046898	-0.3904774159703914	-0.6703063978872845	0.2397196183189963
Atg8a	-0.6410138571839185	0.9436602878105442	0.9637974412365989	-0.3062071536521493	0.798802994691514	-0.771062747817296	-0.7942326236844817	-0.5957894280858085
CG15211	0.8364639406310391	-0.87674788534879	-0.9843554415387957	0.1283525540688917	-0.6055783968888817	0.5892230309575984	0.620216457173621	0.7130193200812158
sesB	0.7465717251490559	-0.9032206899893727	-0.9398370641618763	0.22910825736629561	-0.5741980615532825	0.7713224777314632	0.6500851928483499	0.8039143230438345
CG15209	-0.5354190944449176	0.9362096575799129	0.8888798036987403	-0.36435062651891326	0.896096684868463	-0.848040441087939	-0.8829538540528685	-0.5797884496249422
CG17333	0.8268475531577703	-0.7286967130663212	-0.7971245465931404	0.4863003459044063	-0.4791241893487443	0.6778958536393683	0.7904725896747568	0.684592350800748
CG1637	-0.7296027404205072	0.8785414558789811	0.9195790155040596	-0.07291977395491125	0.5097366296113077	-0.6835209633223768	-0.5137941844263613	-0.808976490195369
CG2145	0.34983208437320973	-0.6423074315614353	-0.6452821435605094	0.6126693370644412	-0.7380720054328753	0.5749175213728855	0.874332829081991	0.06435662591402545
CG2076	0.6844152882499198	-0.587788816966348	-0.6741418000516622	0.5355173425482813	-0.5688761617849419	0.5381646038265409	0.8262685898610742	0.42857801444486027
CG42249	0.3857311589316259	-0.6179595607890456	-0.5524441952835376	-0.41615404352496543	-0.6719881993783872	0.15900963542851437	0.30925517050300666	0.35642777749587007
Hsp60	0.7214258919241299	-0.8135382787186257	-0.8617592296389858	0.17463128648039103	-0.45790495230499834	0.7280194506000988	0.5369381773616652	0.8450242163547507
Rpt3	-0.5158028600766649	0.9758012458407869	0.8999136733795614	-0.35965700799072164	0.864774635453552	-0.8811390127529862	-0.864419481137436	-0.5829617503636847
Gtp-bp	0.9100923491483194	-0.706521027996929	-0.9155126353880159	0.19541416799048766	-0.38330650829374485	0.44210498823475736	0.5179793724954144	0.655352602997795
Klp10A	-0.47364671189234536	0.9608245065296476	0.8646413055885633	-0.2712386136776672	0.8797964292381248	-0.7754086730619857	-0.8271194644100489	-0.47523487358157657
ran	0.7322703007560235	-0.439379638748424	-0.5636304897069578	-0.2394176469325973	0.04081920856639738	0.262081114411225	0.008092611829890177	0.852031242418509
CG1597	0.6286737896186925	-0.6558003196169944	-0.7042482444803145	0.08065573136297396	-0.3556657335942712	0.6434895500921117	0.3956393853083464	0.857429727695315
CG11752	0.7386324348693131	-0.9259133251927784	-0.9628625486510207	0.2601530801980932	-0.6375524811792913	0.7821240244859303	0.701447969573655	0.7640578372760912
CG1737	0.15781541970242563	0.189024902766731	0.06403004406635043	-0.4926886135520743	0.41636613080016854	-0.21853124273065022	-0.5372224657426575	0.39518144478695894
Tim8	0.8580376436193415	-0.7420944732155956	-0.8204795453104166	0.0314077096626824	-0.3502253490168213	0.5814871047885389	0.4427132402087589	0.9359699942418166
dlg1	0.3453387399431435	-0.39302522531719375	-0.4255808456159306	0.17718083007334665	-0.07226267702949533	0.5608174465444495	0.19487131045854214	0.6446414552050563
Gs2	-0.4642495510745443	0.8173755448184437	0.8054173175531264	-0.4949603455529935	0.8751626322855814	-0.7201003057376605	-0.9179841557032667	-0.32084731829507734
CG1749	0.8174321801023723	-0.3871441518827877	-0.6831423957729541	0.05351106728648666	-0.11896271868663158	-0.01723840658580201	0.2421942210974544	0.291506830912252
Spase25	0.29831297436119425	0.30561078524949387	0.12565823595276637	-0.3032487397393463	0.23948247627278413	-0.6233075464476495	-0.23059913986588343	-0.14097971264691853
CG1572	-0.5504783115363406	-0.07597724302968026	0.2724834005037071	0.2506993498032297	-0.4343804178368188	0.4774118807346727	0.35638360163502414	-0.043778436564223734
RpII215	-0.3968527334388575	0.6093284105374488	0.6264424791202312	-0.36537146813492494	0.5649105860186922	-0.35199008810763666	-0.6547012335674316	-0.015083618750732487
CG11699	0.5016063251024737	-0.2433975730575013	-0.227836049319418	0.15257493680279816	-0.2945479593177938	0.1631890276486349	0.4785351871555447	0.3535079726189632
e(y)2	-0.7001608748398471	0.8801236904580485	0.924641796312087	-0.3981712051566512	0.5257813507718665	-0.7997889398657109	-0.6972809089598025	-0.685990231783941
rho-4	-0.24298699875047397	0.8045459699862426	0.6819613870004277	-0.5667223647816761	0.9326354942660287	-0.8805751184736419	-0.9564560259234886	-0.31868054975412097
CG1703	0.8105308787185261	-0.7531805259172124	-0.8641310500103248	0.054504168809547594	-0.3429914851319932	0.5730354440206203	0.41101235479696335	0.8466912216098835
bif	-0.5288638081142356	0.9274981577784637	0.8736469043385723	-0.297988439853036	0.9171001821190186	-0.7578218788930954	-0.8672462235674994	-0.5021792642278256
PhKgamma	-0.1115751786440425	-0.22036633851443416	0.04002132946335446	-0.37405071293104963	-0.16526686160187554	0.33614616417445636	-0.051778308128052467	0.5317735891866562
CG2444	-0.3403124549833442	0.790549774849787	0.7270706370784276	-0.25880452253131025	0.9599207278250058	-0.6844507180775428	-0.8072013245244725	-0.37071168514350533
CG1837	-0.37679870221040335	0.8976811524564321	0.7807994817730264	-0.35344225078634695	0.9651473307269287	-0.8559459799352881	-0.896925942331093	-0.494703715567811
CkIIbeta	0.14696616212485764	0.3627976412141136	0.19395204062023888	-0.4853430852493304	0.7208019883958975	-0.4337982480941132	-0.7168983587781533	0.2241614222044369
Hsc70-3	0.6312028394153532	0.030338689562120644	-0.3341658380416275	-0.24312089275368357	0.3142470650451223	-0.40374797566255816	-0.2633338169004875	0.17499709424799006
CG1578	0.5268686026262909	-0.5913227788089388	-0.6527267200454618	0.42654742816545665	-0.5365857027672656	0.7270598617454734	0.6608679547702514	0.6529088168880087
p24-1	0.7582819701016452	-0.30576541701582716	-0.40537454355587077	-0.16531755638672088	-0.18623238440899176	-0.016706789191723824	0.2641724907069283	0.5140071075657207
