	Cpr57A	Alas	pio	obst-A	Cht2	Cpr49Ag	kkv	Gasp
Sra-1	0.3759639734265904	-0.6365518654331013	0.8509697144031386	-0.6075147744339514	0.7891603533932322	-0.595459729287133	-0.7043341717317423	-0.6554303474197304
CG6218	-0.40510014410556183	-0.11352634711322583	0.3985215278970908	-0.23424625742680213	0.2964503274402483	-0.20215188480937502	-0.528879443700522	-0.3500862152782191
Surf4	-0.6099909970162876	0.3413475615649513	-0.4446589848881246	0.809047298587179	-0.6125541261214751	0.5067302224576392	0.8120480556002101	0.9299587058455392
CG31301	-0.20133278497169335	-0.2515089366880561	0.45889126144475845	-0.41347773207363747	0.41237275680066676	-0.4040754282878459	-0.6391062412167934	-0.46925342262221553
CG5044	-0.7009495024600869	0.9240465667855041	-0.7505445938028426	0.788439924870887	-0.7329751346878994	0.8886406793325696	0.5731507302360397	0.5627748546002207
CG5073	0.38263834703658245	-0.8955839460262592	0.758541494961845	-0.45389541748838	0.5724928943539874	-0.6855587945505306	-0.29276516187690893	-0.21788163376694483
CG6125	-0.3345017586506771	0.8585197195282791	-0.4031986525260586	0.4087831490769065	-0.22173219270917158	0.7525854325236975	0.10422828854908044	0.022810053750421014
CG6045	0.2786152103359121	-0.296026361874588	-0.26271500759922384	0.12314477669295136	-0.26562329528332373	-0.20905220542791975	0.5576316050353037	0.5491630679449808
CG5399	-0.506003713369327	0.44484035374614556	-0.8715956623858642	-0.005131212242928596	-0.6827166091921849	-0.011136497965967978	0.11010375955363616	0.2180883856728343
CG9590	0.09084409265439804	-0.44669473789362346	0.2416757442110369	0.18304717785889132	0.11078998799664233	-0.21954485201206156	0.38161204904594276	0.4911549036082976
Arpc3A	0.15816602482795028	-0.3634895173383696	0.5384893369686902	-0.18028482915656888	0.6646146066965193	-0.32405729208010137	-0.16486736334830013	-0.013527977644192075
ND23	-0.8494090315574736	0.8517653843888089	-0.7634597625781472	0.6721898493274556	-0.6968131109318813	0.6492612853704621	0.4776633415346398	0.6133331415458797
CG31150	-0.5780915485410254	0.8100888223075875	-0.5951739355066249	0.766134772639802	-0.6063415822494519	0.8039280420714058	0.5308308788810088	0.521008449072428
glob1	-0.6021089866355427	0.9045488413302343	-0.7201097800097161	0.8455243713881446	-0.6972564902082162	0.92276913076041	0.6696519299017256	0.6417505002630866
blp	-0.8729628635266796	0.7211583418931599	-0.6673585997979843	0.6469241963177971	-0.6902599999760376	0.5735416545879454	0.44314286060523833	0.5883879676898052
Sap47	-0.4206856347693669	0.4062734584192768	-0.184616735727719	-0.2090689869410965	0.0064125294397163485	-0.02182377737303638	-0.499074935697262	-0.37524525831422434
mor	0.6591617426914372	-0.843700789376789	0.9168531729632985	-0.6405543388071422	0.826717725518957	-0.6913685931022427	-0.5823899837550577	-0.5978302226770321
Mhcl	0.50165262443418	-0.5845127651129046	0.7522510547512804	0.1365175458968121	0.4763275461316434	-0.04397052419135405	0.1858346553320236	0.09254592872313638
Akt1	0.5662866594581812	-0.773525272635576	0.9708629107574502	-0.4711922313430529	0.8335320764363224	-0.5191340206976972	-0.4834581618325193	-0.5010348557002102
CG5903	-0.7529715786609634	0.9611709089578546	-0.8152045921097868	0.7050588637380449	-0.7015203309561556	0.7794044111204762	0.503936730363388	0.5653411040978016
Bin1	0.23315263699743125	-0.6464599657891354	0.6852764158047048	-0.3482285887996869	0.6760996997938221	-0.545713666151241	-0.28497756637826954	-0.1456854885703645
CG6126	-0.6879945180142139	0.8572011136795159	-0.6672166911791462	0.35439370258628067	-0.504850909292309	0.5177414383414828	0.07499564577216815	0.15199340915471382
mtSSB	-0.8127523408312977	0.649449593486937	-0.5411003310148511	0.39136820579913256	-0.4563993406193335	0.3534871067720853	0.16121972371683768	0.3619090597739954
bor	-0.8008006470838128	0.7709407087650098	-0.5973479452891837	0.41629067374129425	-0.5366970156766396	0.5020173583756072	0.11972630688397126	0.23473309421048433
gish	0.43423345238318267	-0.7198254812504883	0.9696276431140333	-0.4195121552110093	0.7668174698942793	-0.44395580736549656	-0.49696313203432396	-0.504501531077428
SF2	0.4829873796181352	-0.6327583699172641	0.7514285218494348	-0.38125161927586565	0.8043754586530955	-0.5163709986840329	-0.32143790875630956	-0.25912796753538003
CG10311	-0.10789005044618107	0.6344524620522632	-0.5494610460157942	-0.1504014005256795	-0.0821900092595505	0.13508951816147496	-0.20212643040504033	-0.1918106664296001
CG17931	-0.10419944785105184	-0.4139790863823858	0.4879064394320142	0.32092257814314723	0.1015101070348083	0.05135749143220041	0.2974770386764765	0.34883394852703575
CG17565	0.16808569199187343	-0.48763400202079354	0.736673884372493	-0.05932997130951199	0.4944812195484731	-0.19537008519994942	-0.18546383682584536	-0.1516283734100817
CG12753	-0.6081737108473582	0.37121192539789005	-0.13478349641100537	-0.011877652612029508	-0.07945136996940425	0.06672455868666516	-0.3327623031493808	-0.1587553062200965
CG14894	0.4984382240502863	-0.763190608697307	0.9084519219019612	-0.39794174148645506	0.8102781744777284	-0.4971046282088642	-0.35369246942174465	-0.33493514908563154
CG10405	0.010716189922250128	0.2396130507511202	0.08654403610290347	-0.3338007595389851	0.5070192213363083	-0.16638411953335605	-0.49324791734885215	-0.37335087983717397
CSN5	0.5642408649199481	-0.8710345342019478	0.8582210364869999	-0.39647520638805145	0.7078951286245917	-0.5734001086841619	-0.2504383784197912	-0.24331072851477598
Dhfr	-0.29633207260906835	-0.014056608121186089	-0.19069227461914692	0.24900252760094116	-0.0948489427158452	-0.09615422531018684	0.3926694451935496	0.6168245326418802
CG14899	0.5740613116972814	-0.9171951394546554	0.7318801515741261	-0.35426835679725677	0.5386221924054662	-0.604267200314235	-0.10757702887392781	-0.10894924915431808
decay	0.6876334442373163	-0.8518521010618287	0.6139751342166601	-0.742493472977989	0.6365235204050554	-0.8132025538393267	-0.4646081901830833	-0.47529994254699603
CG14903	0.5509177838803273	-0.8222438727530373	0.9394793287002315	-0.5353017715033439	0.8115520716507814	-0.5845296442301049	-0.48731164702279156	-0.4933230762927936
CG10340	-0.8552270152835678	0.8095726169040615	-0.6720686764854004	0.5352281074282155	-0.6141958228350769	0.5647124394329919	0.2747844465453408	0.40935199328681376
Fas1	0.11375100559511914	-0.375076339129764	0.7131330336817256	-0.5132769303216008	0.6889076265790359	-0.43128763556481653	-0.7365705430411518	-0.6488232553628983
Cctgamma	-0.7434063421068661	0.6971548870567634	-0.505895068922825	0.28538435907081605	-0.42543929840328065	0.38910276283049827	-0.02275721630235248	0.10203431583966703
Ahcy89E	0.6605951930645625	-0.7653657689206674	0.9517588013743999	-0.600341249025769	0.9258683171050324	-0.5806810613531225	-0.5724650441457397	-0.6045966631265175
CG3534	-0.21996440310810356	0.1619868769544783	0.22883049273472358	0.7334823698491898	-0.025780365918368797	0.6356678309181228	0.5385331745097286	0.5090575519554006
CG16941	0.31463726822476235	-0.5872755916498746	0.7821036560889768	-0.6044297149407514	0.7878101629054175	-0.6170422256962051	-0.6901282542168331	-0.5997103038399827
Irc	0.8978021472231841	-0.622848810077241	0.6966134593434747	-0.526691843027203	0.7332721759833611	-0.41629203060415243	-0.3746050052447931	-0.5460062966417999
CG3590	0.04799397223568776	-0.1434593436098544	0.5265876545266697	-0.4603085382078245	0.5635673992671351	-0.28736816815382055	-0.7467781501216916	-0.6872002560544793
mRpS11	-0.8814358874343052	0.7622952571407552	-0.6723960014704633	0.6437545990426471	-0.6699615631600871	0.5953313134844129	0.42267061381137894	0.5697701252026374
GckIII	-0.2907986825460304	-0.11590387479470175	0.23719175993566066	0.08611513242941218	0.10177618045916557	-0.09589047694030037	-0.06953153517159827	0.08433110207050784
cher	0.5465648334121667	-0.4502793885093513	0.8096606099942942	0.09673660748559158	0.5872540279025287	0.056141394672925775	0.026536403106574735	-0.1121292073990472
CG5246	0.4875570302595225	-0.34004219391153406	-0.15052313301385073	-0.5211474863931987	0.059110156343480755	-0.555282903306839	-0.13586571395969532	-0.170868985823891
CG5823	0.597080815226342	-0.8287419817889043	0.9596431827447449	-0.6239088768510117	0.8597401098212256	-0.6452534121400043	-0.5962912627441213	-0.6037460186507424
CG5840	0.78963824304325	-0.8583404092827241	0.8580640885156978	-0.60787111110588	0.8464786751855848	-0.6697131703558767	-0.43378972153818657	-0.4798638839713493
SF1	0.20453693469896606	-0.2255441487813226	0.5217900030850332	-0.5522569897584294	0.6087067778948408	-0.4030876293983967	-0.7583184758601382	-0.7159540859935996
Prx5037	-0.7968202475949326	0.8103084255023858	-0.7249777106702544	0.8317128772716884	-0.7915514718748413	0.8008301775956771	0.6382090553992518	0.6841200957650514
CG7523	0.751829583924745	-0.8881016280018995	0.8487278138676938	-0.6252107087011008	0.8185039897980635	-0.7036185373575876	-0.44058642339773224	-0.47356655279865556
alt	0.46697042660979027	-0.7489892136322794	0.9600701923721524	-0.31789240604946556	0.7411440790108466	-0.40165030930126383	-0.3454784594371134	-0.3615456155946295
CG18012	-0.6221798208918661	0.8777064035953822	-0.8040083883164848	0.5729410486038526	-0.5817407485244537	0.594276513734488	0.4362077851709733	0.5223398303168713
DNaseII	0.06521874686577554	0.2532835682269324	-0.3584575628963587	0.2842182645383661	-0.23395635199046094	0.3189664729674666	0.4526147274170105	0.37245215084253436
Cbp20	0.37691554715368675	-0.6853686193414902	0.652397499273582	-0.5605040785404027	0.7440329293541837	-0.7269724362375728	-0.4487748041426867	-0.3175443819578427
CG7215	0.6538342325487541	-0.9365071985247574	0.8663620549783938	-0.5208867417338191	0.7176180423311557	-0.6741339202853086	-0.34425996371378953	-0.3588361753381508
PP2A-B'	0.5541691098146702	-0.7416901404363329	0.9138744042785405	-0.6764939557531318	0.8716691262901716	-0.6641676068659539	-0.7001494253015286	-0.6858814238182538
cdm	0.3370826845225655	-0.40515375147502025	0.7471914792073804	-0.5923881065989542	0.8568164602091747	-0.48880603736927003	-0.7519527062785082	-0.6913856992614555
CG12321	0.5864956047261416	-0.8789915129491518	0.9409955414564886	-0.4712120834366557	0.755734107976557	-0.5898245155829466	-0.3939500939772626	-0.40626898166295594
CG7993	-0.6867422044485856	0.6077702497169777	-0.4260187231434234	0.06078288576056031	-0.2879814906282865	0.20166874682497407	-0.24249982794080288	-0.09207785026354257
CG7998	-0.677861974672295	0.9431724115206545	-0.8533451993744898	0.7230909776201215	-0.7652042884682978	0.8090879855482264	0.563945127818858	0.5755968336627345
14-3-3epsilon	0.4582793571306355	-0.7617468825075442	0.9126394564673184	-0.4259122489207751	0.7706745757911021	-0.5373601861997577	-0.42587464102540534	-0.3932363365323057
eIF-1A	-0.31773111520551106	0.040626824018345706	0.34736256383705205	-0.01357718593088349	0.3512384572756649	-0.027005925333940636	-0.30545579012885	-0.13761187197074934
Dlc90F	0.3792353478812714	-0.8511434545597578	0.8610094590939181	-0.38290572589309185	0.6155333767308132	-0.5511729181107357	-0.30978988604101537	-0.273259227806115
PKD	-0.443374513222057	-0.08349942051820555	-0.3371856036709812	0.3159584786060528	-0.4784922951451672	-0.09355910970388354	0.4868823882658398	0.6745513099478186
CG7675	-0.6512076550621584	0.5326740439805274	-0.4278041531096203	0.94794790017485	-0.6531671400435526	0.7885159485803024	0.8033768275038405	0.8307457114308211
Vha100-2	-0.761555723404139	0.8832292724512525	-0.7098902842191211	0.41506828218812086	-0.5734268444273739	0.5634979022462245	0.13691944194422362	0.2230481713592669
koko	0.675953241599692	-0.8261443199287766	0.8386575970457122	-0.6415359382065304	0.8802829403570925	-0.7232473344577822	-0.5048006408242154	-0.49441292613216437
fray	0.11032979114723479	-0.3805445632425155	0.7475614585269192	-0.022213393888849176	0.5148300270254731	-0.08491537568356994	-0.22782605429260494	-0.20534004353914162
Gos28	0.7054872878540033	-0.8777371707197303	0.9429295620374709	-0.5362410023050052	0.8221825824891663	-0.6106514786685397	-0.4302405491013747	-0.4731148067202778
CG31229	-0.8250834918509695	0.8074455654410543	-0.5964775673448666	0.49998982331537556	-0.5063827674527276	0.5448894437493166	0.21463662204364398	0.365724496003484
CG7702	0.6255187513499666	-0.8818597402817304	0.9388661368476919	-0.6571098049286028	0.8181591180955505	-0.7006910722600053	-0.5874117588365437	-0.5985752364497217
CG14300	0.6250557650234487	-0.3981529249664873	0.05974737323016589	-0.4178271988376631	0.26251178551874155	-0.45044613463428185	-0.04922881882504824	-0.11958860496924327
CG34282	0.5216326884342758	-0.29716123336309885	-0.0034633825235513183	-0.29130565244952034	0.23428561912522824	-0.348685613818864	0.05932664399599231	0.02039240805990189
CG7714	-0.5352515866829313	0.7950821536398959	-0.5380217206636584	0.29734330807278136	-0.1737371999925235	0.39327607630161715	0.11041569496592553	0.2716840791800538
CG7715	-0.6061590777148749	0.7801780429284283	-0.6428619261419213	0.10718341218429514	-0.35285329159511275	0.283933988260103	-0.12340714912541324	-0.00048009029366862335
CG14302	0.019340522967289452	0.02735084082977258	-0.5065573316678206	-0.3322107313904825	-0.21132753555264025	-0.366037707712729	-0.02713931934414094	0.05216414709252995
Mekk1	0.5530608068378263	-0.8167778496368224	0.8320147590174598	-0.4694922592202773	0.6815478259286631	-0.6203034798463457	-0.39732238545051035	-0.3898631372841912
endoA	-0.4792263834800522	0.3357046311067274	-0.14299996662503434	-0.18310693668147	-0.013078210099695972	-0.0597353765423451	-0.46684161802599583	-0.30956904447479
CG14290	-0.7601867127539299	0.9450238714269783	-0.7769953160796541	0.7244643345774094	-0.6828710112945136	0.7812725335621474	0.5068823944366319	0.5749659696138133
dnk	-0.8390781436723703	0.4950638611543936	-0.5238733105887898	0.3381627006746104	-0.5027897798161707	0.21886578938070916	0.16953519507315148	0.3955167764642814
snRNP-U1	0.5356577120444224	-0.8522501576987039	0.9445313449299655	-0.5896941487412756	0.8048478132254149	-0.6541492874996933	-0.5530333706791267	-0.5401530569803189
CG14285	-0.35444277560727877	0.8246942987919762	-0.6171305822332742	0.7726121886459157	-0.5801834926514873	0.919136492935733	0.6338933857163361	0.5155326209496318
P5cr	-0.9000743103733553	0.7164166520349743	-0.6388110701184079	0.4929631072882386	-0.6251563980278225	0.4777124023902622	0.2490879043991875	0.411244660674968
ATPsyn-d	-0.8588365296716572	0.8512337917371281	-0.8230253041949213	0.6693170228607661	-0.7999966388549914	0.6724472238533181	0.4824515925417323	0.5744018293524181
Cyp12a4	0.5501635934116732	-0.2050235862890486	0.03745643695499674	-0.18720542586928687	0.16390791863059337	-0.12231131572263988	0.07807235444214744	-0.06404348529287707
CG5835	-0.1295599705053609	-0.27856134781213576	0.03699942070613845	0.3487611413301355	-0.23814156170814324	0.07675243157008038	0.5342019878708142	0.5617118314265495
CG42358	-0.586967804113448	0.5341155786053491	-0.3186633566092404	-0.09410696572247479	-0.16385321363635427	0.1084909468309135	-0.41164918225707897	-0.27981546852433997
CG42359	-0.7995794123613758	0.6700999042912825	-0.48677670298948067	0.23262576041708027	-0.4120204066771847	0.338613834009474	-0.08340321792562189	0.06784506810136261
vib	-0.6739128082953683	0.08436628841890885	-0.13072583857930567	0.28725532965842937	-0.2170217892549116	0.02056867945290075	0.2048038538688162	0.467133847944843
CG6231	-0.3250647621878788	-0.1270181267343764	0.3773692942167831	-0.09882969125411968	0.2398608804815688	-0.15031252686363644	-0.3602521052916705	-0.2061177021683314
Vha13	-0.7107980320869622	0.8869385327348801	-0.6840440848688216	0.31406902598629666	-0.4090060089423826	0.45316702480361604	0.07106158917540051	0.21696732181739217
CG6195	-0.8590448009568792	0.6899622428062181	-0.636014259365605	0.46943863239402556	-0.6096727014860136	0.43784824402284256	0.24460658857252368	0.40691781044195546
CG4662	0.3597441602671843	-0.7052064714862116	0.8631513948165774	-0.4692931429761807	0.6351046163562017	-0.5025421061047816	-0.5561159459084075	-0.5637196002170454
ire-1	0.4061784295451197	-0.5696251656141637	0.833396641003274	-0.5933125759803085	0.8729484937305635	-0.5677138366522765	-0.6860894268391504	-0.6287378351402175
CG4572	0.830300636621526	-0.9009747925280109	0.7933425058282595	-0.5649406190222945	0.7248502317890151	-0.6642440191757134	-0.3237159422354849	-0.3988071859362134
CG4686	0.8060912334780148	-0.8969957752263648	0.9171970996301348	-0.5749483249074775	0.7718212603728177	-0.6283173456476601	-0.44363949700712074	-0.5334411988193266
Arc42	0.457580023767077	-0.1934911675080217	0.045538309626300746	0.35383256396405727	-0.03381681135403572	0.2033597850080831	0.6274536687746446	0.4708230209129438
Pk92B	0.6371292529144218	-0.7159921839602761	0.975628099973348	-0.5163041117691342	0.8965491111232243	-0.4968501478408994	-0.5508554994009794	-0.5942882754924718
CG4538	0.6496603961387459	-0.7727719641296088	0.9897941444029855	-0.4105175130307879	0.8048184341830756	-0.4338179268060324	-0.41810026288384183	-0.4929052260627166
RhoGAP92B	0.5661843695331806	-0.7182922846168494	0.9477783651606135	-0.5157794063739761	0.8244707477612114	-0.5215753486881924	-0.5657465440110505	-0.5886246257613638
psidin	-0.7316456571271811	0.6054602313764079	-0.40433413832548587	0.4643560795489056	-0.4292805599865946	0.45847773411017095	0.171884293816359	0.29558834935660894
CG4390	0.5014479375083788	-0.42576258677036394	0.30870278542661383	0.08034269196301745	0.2817186283608848	-0.087969954637618	0.3541132818025096	0.2791933545572968
CG5023	-0.18856629635664143	0.6182605853549097	-0.8106816350548263	0.30003253923967055	-0.5781280578853359	0.402866331477779	0.41234481498198067	0.35577501785604876
CG4367	0.18074171324283406	0.28977713345204353	-0.40337037312082624	0.510484582085347	-0.3236858025134758	0.46809765928715946	0.7110112636436291	0.5767422807706025
CG4362	0.8295815759700612	-0.5214223190542087	0.34578223966946886	-0.27685039385545474	0.4349409362366923	-0.3263017510504837	0.04922409074911838	-0.10020431389649397
CG5077	-0.5982926330180786	0.7266485222470704	-0.4695760596418047	0.1074293005976359	-0.261963890385258	0.3396290312894881	-0.21483635112145233	-0.14145180920192135
CG4360	-0.37117064841360475	0.3543341881388992	0.003169233191008311	-0.14803697057347903	0.14355692644959495	0.03490496807860159	-0.49224757215242965	-0.37804025139023933
MtnB	-0.32142343225393777	0.6179088377061669	-0.3364722896948195	-0.2227431237788431	0.0629702247260454	0.0780372551211668	-0.4599849767111662	-0.3749806417317529
CG4288	-0.6272875894495745	0.6774353455754308	-0.503671523960342	0.0030381014346285594	-0.29191321953697924	0.20784511051153703	-0.28173169253213814	-0.1573330335793489
MtnD	-0.40627390208753783	0.4823891864861169	-0.24131494875912599	-0.3201553909203377	0.11651621241951689	-0.0924517958598131	-0.557648544082421	-0.3819782434801528
Stat92E	0.7621668462461649	-0.8712858868355887	0.9306665713783576	-0.6221061026412243	0.8534411971565866	-0.6609489883926537	-0.5169532605988698	-0.5694130274111167
CG15922	-0.7926897029943072	0.743901811100201	-0.522589640364651	0.43883734939658764	-0.3156306196293363	0.44041364502897995	0.20692150433068893	0.41673416155089643
TFAM	-0.8398417669456217	0.6877651290936085	-0.5181812835704437	0.5116375321490557	-0.48106230550398493	0.479480215147274	0.24746529867302677	0.422889149757475
Elongin-B	0.4390279876823829	-0.7047440122540413	0.7368185771191109	-0.056075928632637044	0.5454282158532823	-0.31310456656328556	0.06536415123013123	0.07542814502102883
Srp14	-0.7360749604455015	0.4942990294315024	-0.4635931892927955	0.47034728415971216	-0.3721364987477052	0.29004474325455615	0.3571571563122469	0.5997318100053959
CG16953	0.6940796165400166	-0.8591140824041834	0.9596334136446698	-0.6090801040392394	0.8515075236173446	-0.633665025448822	-0.5396927694427238	-0.5823535153410775
02-Sep	0.5472923815897432	-0.8037003314593221	0.9375590415616059	-0.561610830911231	0.8568910169951675	-0.6255105548145841	-0.5375294757923812	-0.5194844764894165
Srp72	-0.7840758021860298	0.5133376067800159	-0.5368544632604068	0.6973072256395436	-0.6546159250000937	0.49884904560852	0.566753242091364	0.7112325141929908
CG31195	0.4095994887427322	-0.6071198336220655	0.8468916026823141	-0.6613532364358605	0.8423301919811595	-0.6133370070850269	-0.7586694352033454	-0.7120525710039054
CG17271	-0.6932457508841384	0.7945288496492452	-0.763169750684244	0.8161908898546237	-0.6937338198677581	0.7224266509507851	0.7348193674007722	0.8361907720859578
RpS20	-0.8251330542460534	0.8892057280162562	-0.6682958462909717	0.5097111167999191	-0.5836019001453708	0.6422853578352904	0.20136611262578227	0.2910997704877927
CG17272	-0.29984103398260253	-0.4198965280589202	0.2220308025693255	-0.03573602079061625	0.061468430265249854	-0.3779415713731421	0.040291310973522884	0.27970272871607144
CG17273	-0.7430021486737699	0.8470790277692475	-0.6711608133398641	0.3272911198688602	-0.5192469905419058	0.490411607158636	0.04202338833694144	0.13750961019378913
Synd	-0.6772060391893234	0.4102252059125655	-0.27247864199182575	-0.042643738741715745	-0.2048106976566179	0.03827438817598181	-0.33036385584344946	-0.14574903248062399
RpS30	-0.7584454456459855	0.5134580812789461	-0.3999514146450732	0.2736921147072498	-0.21290027293656183	0.1881770081236286	0.10295656231726702	0.37924534544264316
CG5630	0.9142603299779513	-0.6994583332822115	0.6795709904094536	-0.5173275443902712	0.689280426810845	-0.47825214608307154	-0.301967733045585	-0.4589081928299839
Atpalpha	-0.5802138664034848	0.5645039310790614	-0.39225043460031656	0.03453391067995768	-0.2844918408956928	0.2023108448246652	-0.26341393889201564	-0.16336927780663382
CG10827	-0.6329021149341132	0.3843645173588025	-0.8362389901667854	0.09478411143769079	-0.6711508747247712	-0.05193949688701679	0.23045291838301296	0.43546656074979234
CG17278	0.17587464229892874	-0.3355992924554261	0.8276318930637313	-0.002207168712252313	0.6312237997219023	0.03016164772832731	-0.2315069696320598	-0.2514845661828141
Mvl	0.7364013065613383	-0.8830616521499256	0.9508249588884854	-0.5773597906911316	0.8193017240037277	-0.629112775846197	-0.48371148031173283	-0.5432656865468756
Cortactin	0.5168352474634925	-0.8173882105128186	0.9612848797937867	-0.4255429436503928	0.7623331622211607	-0.5172032219935577	-0.41196888752056876	-0.41981652438840616
AnnIX	-0.6489943412053537	0.4433217574807321	-0.749830877308729	0.4592831945438412	-0.6554675620931395	0.20202120055221476	0.5451807407437546	0.7439648930519944
CG5745	0.33332379872302276	-0.6734666997986153	0.9400696140120295	-0.4238971892171674	0.7582274447690893	-0.43142772359817394	-0.5226317393362999	-0.5000462066230408
Rab11	0.4209183472243888	-0.8165033569371514	0.8808624490846402	-0.45863267200871605	0.7377902651170205	-0.6090249890741343	-0.4107643840175759	-0.3512873737868901
CG17282	-0.08516209881982516	-0.33016424002851114	0.3725123047998509	0.04183613753748849	0.24871060492537028	-0.23364147295976742	0.01656812672349296	0.1778633024702507
slmb	0.3997140424594619	-0.6951477440609901	0.9632459319321574	-0.3490575289342418	0.7331849602652745	-0.3811246979539057	-0.43827414322596275	-0.44939118879393153
CG5793	-0.5579047210888852	0.9708361985863655	-0.661301315449466	0.6476022789494299	-0.5289262877676404	0.8614582820986646	0.3932046060252966	0.3622632522647552
CG5802	-0.7913142887901328	0.46893922920441977	-0.47151410282406425	0.72159689147822	-0.6185509319017157	0.5044889000517755	0.5893399709589182	0.7424653686833533
SNF4Agamma	-0.21657247389083892	0.19567864884447794	0.2716456469310768	-0.10669368205350753	0.2431786643327348	0.10778389136872893	-0.49838393575237055	-0.4723389546897453
CG5862	-0.494160864412143	0.4197307009086325	-0.5103489440993147	0.7250984535042964	-0.4760756525740738	0.460170689495861	0.7859338696678928	0.924102406504524
CG3337	-0.8471064569737105	0.8509059416329984	-0.700785701390508	0.6280793213032984	-0.6097141802173586	0.6302475878911399	0.39590188211755306	0.5384193845910973
Rab1	0.48987909233024723	-0.6773522929343013	0.7917721552893106	-0.46365637353984196	0.8497196539551134	-0.5397584609273282	-0.38106000942242	-0.3323571192054799
AP-2sigma	0.3701341332415195	-0.6367192015905804	0.90708108819598	-0.5663648902718431	0.8697585043912728	-0.5430706420187161	-0.660853081651453	-0.607535576878599
CG5919	-0.518869331209214	0.055764082942200026	-0.12958287427514575	0.471556427424317	-0.37591546857792957	0.16660267375716373	0.4083269086947011	0.560512438045559
CG3308	0.8529247593323743	-0.8020642059004083	0.7779233031929705	-0.5800255818627145	0.7368612700358936	-0.5732592694589717	-0.3829131999216291	-0.4992925993901647
Hsromega	0.4410820465954008	-0.7157621501051693	0.9578935182782502	-0.4985943011052671	0.8007252362061901	-0.475054840301228	-0.5610872074583351	-0.5688416581291346
mod(mdg4)	0.1811638529767771	-0.12982977760147857	0.32627142045290747	-0.2794846973503998	0.6996569163340125	-0.28134017297034714	-0.2784845199708144	-0.1742225841136533
E2f	0.7235181228113102	-0.545187832305501	0.6470154366117402	-0.507994514015377	0.7397478488060212	-0.5156612531702214	-0.4468037104768939	-0.5031683609046084
CG31198	-0.7402458383948036	0.5412649606529327	-0.9089139238030791	0.4496595875596042	-0.874272012672946	0.3128232870004445	0.5322500391756775	0.6626162281986843
Caki	-0.23754009520119568	0.17321223619604617	0.11958120917419562	-0.3843813464614042	0.24732058448500607	-0.16936017851609114	-0.691797140889081	-0.5915212673689262
CG6439	-0.8067478051793239	0.9108791663542394	-0.7647137123535528	0.5691854251711367	-0.663911061061484	0.6578049903979667	0.31933636563662005	0.407998982132455
CG6455	-0.7615136577834355	0.8706077210692956	-0.7645599315240812	0.7940356300529644	-0.7744794450864847	0.813106139741993	0.5921950113020609	0.6226499446885575
CG6028	-0.7185027770857974	0.950005861000063	-0.8772480050965455	0.6620238419579562	-0.7185137894957586	0.7222553943275642	0.5186198964160629	0.5881201081972018
Cchl	-0.781664350828774	0.8564645355486059	-0.6493238333329228	0.45311414274107353	-0.5464764298170819	0.5757179388431916	0.15375318567248483	0.2507262088492311
ND42	-0.8148356659630931	0.9005650022139429	-0.7983198105999532	0.6986108712603993	-0.7505500625715817	0.7341336918140308	0.48630142789753605	0.5601818978883538
CG6015	-0.12400397964289839	-0.08505696536823759	0.3528665605873256	-0.5347053786461621	0.4674245275670269	-0.3920129235804541	-0.7883768913426716	-0.6483651503840432
pit	-0.7337525922425612	0.6956925053236818	-0.5048705447182373	0.17854476380537895	-0.3722502812126944	0.31486021816334936	-0.128374217673688	0.012328511242709434
how	0.4353321126872852	-0.5877112072576473	0.8775580452506346	-0.2859338970925592	0.6463567236662309	-0.2971637038044335	-0.4109752050531494	-0.46296922703779214
CG42390	0.6256233739719915	-0.6688577771915379	0.9634586625408723	-0.6079495832229342	0.9206415651121219	-0.5120002881802501	-0.6763469915162909	-0.7250651943239891
sar1	-0.3577021424089441	-0.11656528794935804	-0.05217619333739627	0.614846518303168	-0.382304379527492	0.25884638982863806	0.7054746728658225	0.779955881689779
PSR	-0.6582106414752399	0.7152995590652274	-0.4784602269727002	0.28889630378488823	-0.3794614018325998	0.42341082049415074	-0.028467605169583833	0.06406878691836315
CG5382	0.0713726520645465	-0.4732007771669412	0.3349091215173015	0.2668927901945326	0.09393598967274985	-0.1253767913160502	0.4185029586214113	0.49553269861603566
PyK	-0.5055316987082867	0.7545615645842937	-0.9688314185578103	0.523456607732781	-0.8225988388031822	0.5391464556842918	0.5723120319473165	0.578437649531329
Nop56	-0.6901822983339186	0.6642831274999244	-0.477596705348785	0.08302662522052312	-0.3229858632054687	0.24914231559659106	-0.22181646055873586	-0.08544218472938009
mats	0.4654543119579231	-0.7605223092915546	0.9614226694383937	-0.4663968394590673	0.8144883314830185	-0.507860553644712	-0.4905232500723103	-0.4826487943945886
CG34376	-0.57489911510508	0.4821725598702667	-0.3464394387527324	-0.05687345291720171	-0.10778713516424028	0.010130884350818131	-0.2866625686718857	-0.08398270288476756
Rpn7	0.63118477270916	-0.883382950876897	0.9461971309020352	-0.5005409960694033	0.783385357692766	-0.6020278178322591	-0.4129920486056173	-0.43629574701104157
AP-50	0.1281185337985226	-0.4457945647709344	0.6723584985163736	-0.5708606562252049	0.6516496594094369	-0.53735858072976	-0.7387226217051405	-0.6318181422016577
CG7054	-0.8994664851371463	0.7451729026492326	-0.827672861272731	0.550388094708927	-0.8156251245107932	0.5090575275262531	0.40240534833368247	0.5356869457383524
