	CDase	CG3603	Desat1	CG16935	CG31523	CG10602	AcCoAS	Baldspot	alc
CG5630	-0.5381304943767918	-0.38108384078049107	-0.3682822584410752	-0.5594798489443362	-0.08585541045171417	-0.08258642596877974	-0.7146737257676378	-0.8848899305378614	-0.011579114970659759
Atpalpha	0.5062089925812425	-0.16516187483923542	-0.0416379721970694	0.09569787983690303	-0.07918829101834989	-0.4350705011303082	0.3207748218960995	0.5081726829147932	0.4776413598206542
CG10827	0.867814191993279	0.7380065604861495	0.4352051469105674	0.417143088719645	-0.28928179867701587	0.0339716488369161	0.5172002828437268	0.34650189398264086	-0.34141359056614745
CG17278	-0.6901922088937301	-0.6024239488717297	-0.5571072492963514	-0.44764766612034934	0.7471746345048478	0.31207851052912766	-0.4847331113618186	-0.04407932470106489	0.5537856555527844
Mvl	-0.6174846297475465	-0.6805477748646167	-0.8162789072167099	-0.8046179053249576	0.4781095840076696	0.1824717042000246	-0.9344870686117921	-0.7007182533761195	0.442135382403381
Cortactin	-0.6275735138861441	-0.652094790699511	-0.8262596305797065	-0.7409062827637277	0.7129688496789602	0.3647502590589395	-0.8582247371505412	-0.48322912545272295	0.5166088126932491
AnnIX	0.4950877905250572	0.7764513554081603	0.4381351345305151	0.5221951268038258	0.026755331714395078	0.3590616920776604	0.6267182973370614	0.6638139040754824	-0.3741006078040665
CG5745	-0.508588528644572	-0.6975384015605969	-0.8135831180769943	-0.7350663555203599	0.7249997020599338	0.26462809672815424	-0.8069902307629028	-0.4049940575042196	0.6555444547811347
Rab11	-0.5003507291097431	-0.5371865784277406	-0.8492176367403165	-0.7655349672508046	0.7609218957650256	0.43345756693343773	-0.8516604809643309	-0.4453244042622159	0.5258553380395932
CG17282	-0.3007940259303735	-0.14360753399169995	-0.5541589688245246	-0.3313704076559376	0.8473534467265679	0.6273439761669117	-0.302641262100421	0.24846888721649052	0.3914309265600479
slmb	-0.6262180500393238	-0.7255853085191735	-0.8096403272339795	-0.6946052203581212	0.7506932266331132	0.3137732785008262	-0.788453360859665	-0.3645060937749547	0.6121754734727965
CG5793	0.25849036971770767	0.39697355233597814	0.7599875945605021	0.696489768444164	-0.45084098500356284	-0.34195172276582214	0.849880403780783	0.6563817358299698	-0.26819330198199626
CG5802	0.16897240223020044	0.47467138279982374	0.33013876727249886	0.5796359595653137	0.42791231945387126	0.551237731374004	0.6430443905104263	0.9355410596373709	-0.15052970894797085
SNF4Agamma	-0.050253582072401486	-0.6843825790529136	-0.4838379354145697	-0.3084640884537541	0.3139688716597827	-0.32336961279456367	-0.14659864194361394	0.26293501386336965	0.828962661042725
CG5862	0.0511969077360638	0.8214612516528899	0.5518726716737047	0.580315590347762	0.18305433123966616	0.5887931011912125	0.6278783612894261	0.672954351287358	-0.5307384007811233
CG3337	0.428503025462564	0.4815201646514868	0.4939928647016277	0.5925962101851812	-0.01018443949602618	0.02451885870819191	0.7924091265172232	0.9042672369117241	-0.06772161118327404
Rab1	-0.4654369547962562	-0.3453877302424695	-0.647200775957317	-0.7415538277853179	0.5051258885786145	0.27897947433334186	-0.7885905238548173	-0.5744639663042295	0.3704711153679582
AP-2sigma	-0.41528915901749214	-0.7218168092283849	-0.8990593745272892	-0.8709047605053231	0.6397868922203607	0.11023023123350617	-0.8712211449652865	-0.47234770364838136	0.7698182692570772
CG5919	-0.03239488637906717	0.1904269429585841	-0.07329157664823456	0.25037362846784766	0.6866563303497828	0.6925802332118977	0.25890036465237315	0.7108011880310796	0.05095851328032302
CG3308	-0.522558613413665	-0.4492164514297605	-0.5042607577633621	-0.6512801696293636	0.08875016284638451	0.019277704315172506	-0.8146064028989001	-0.8861132257766725	0.1094635282409891
Hsromega	-0.5114519127985296	-0.7078099710796044	-0.7890986249400337	-0.7616387708426203	0.6081072800387891	0.18144822192157775	-0.8519062626670398	-0.5387965277399919	0.6029429690254283
mod(mdg4)	-0.1692132156670998	-0.0607606028288024	-0.36601959027935976	-0.5300764934491337	0.2222241497811133	0.011280728991503886	-0.39515980703669534	-0.24435240263234478	0.34563724600486034
E2f	-0.5149878092504215	-0.628574295407383	-0.7475436480881559	-0.7496593521208824	0.21867917849177607	-0.11716931841387608	-0.7245159611706359	-0.4951769708697963	0.4911130462616543
CG31198	0.7167596601484324	0.8450452348432078	0.726828684315836	0.748607057575112	-0.2893528051642475	0.16278582172273245	0.7814106949278644	0.5603720252502463	-0.5783571145859172
Caki	0.28476120135019956	-0.5881968404215483	-0.5358473815470937	-0.44045598144716275	0.1297576920779637	-0.49561302855826445	-0.2208986070449135	0.09560576284056153	0.8683157542589756
CG6439	0.5001064663492855	0.39891375627726117	0.5496784460107301	0.6324830960128482	-0.21171915639167233	-0.19062388764439253	0.8292127048287627	0.8430940134601501	-0.07367826540410082
CG6455	0.3072110686306502	0.5046826096464323	0.7044308064234518	0.827082371673612	-0.16251297536473353	0.017950562343985833	0.9384429629228925	0.9237255601462826	-0.31490663719602396
CG6028	0.4819575660807938	0.6729777509039597	0.7977623480606884	0.7665498819921805	-0.39363812852987945	-0.14756328547308206	0.934422315092295	0.7643246136566313	-0.38854304956041597
Cchl	0.48483926139776545	0.2205624597824997	0.37630382525010725	0.4841184070268793	-0.13690746343015534	-0.25760822413120915	0.7039277257545783	0.8005653388591921	0.12439803919659846
ND42	0.4345928663511964	0.5091281164409105	0.6560994312311481	0.7537453184184798	-0.18416572191075242	-0.05327703229615052	0.9082728033806681	0.9000133452788411	-0.22890780809497047
CG6015	0.18066012757267427	-0.6503146642540373	-0.7549133696820837	-0.6665517419269971	0.3478123270564879	-0.3201647356137078	-0.4749907451127095	-0.06886038586479305	0.9653730551920133
pit	0.5636779376209167	0.027470881644937106	0.09864677344948726	0.21613589528194607	-0.0494027758345475	-0.33301225934568024	0.46261400102002925	0.6446889869241952	0.38306295162959275
how	-0.6646970443714285	-0.8269300101825934	-0.825974125478035	-0.6441822081651488	0.675994033107971	0.1881858722440096	-0.7010761403269645	-0.23420705129866268	0.6637630586595888
CG42390	-0.5567722306731568	-0.83937650099814	-0.8623651678417621	-0.876819352778809	0.4335967734370755	-0.06977814965571094	-0.9105129826843676	-0.6297965342779313	0.6945961477738206
sar1	-0.22192921399953894	0.48755801644002306	0.25588431400329403	0.45010335759940073	0.604389202826467	0.9545910055500417	0.28798488504164554	0.4806723455221831	-0.44651652393874486
PSR	0.4071773532749467	-0.01017066158097287	0.1298026984926642	0.2745137191330791	-0.04450974881241353	-0.3121854806852579	0.5055360435837728	0.7020726679593499	0.33654397045919865
CG5382	-0.49688123139404744	0.15032623135080234	-0.23875806276364994	-0.055631868118053415	0.7725357770451426	0.9205738697471255	-0.1854812582041224	0.16855205124506065	-0.12961826715205202
PyK	0.5621089287583447	0.7821595463868917	0.906701349177485	0.8272621737225438	-0.6560762588220841	-0.18439727727627384	0.8952289014467694	0.5011416153056505	-0.6789653562603715
Nop56	0.5967818575863021	-0.030430766975440036	0.051488370882430176	0.14958159153903816	-0.09680596544241797	-0.41473045326625496	0.40080397997253253	0.5612339428140934	0.432211223338042
mats	-0.5648754934884411	-0.6583601256009093	-0.8197566135436637	-0.7736301884427926	0.6822396656924776	0.28819085532247285	-0.8637149032983023	-0.5060113194149972	0.5754080239926301
CG34376	0.5293402407719208	-0.022164303929800774	-0.16968565405836764	-0.08826090944236072	0.07541281325284067	-0.27642268474683435	0.1919826478348654	0.4585865877960457	0.5330728985945712
Rpn7	-0.6143061445829803	-0.6053131693637308	-0.8026507757232589	-0.7650695741732655	0.6046639786159367	0.3288061489142775	-0.9003757910633922	-0.6114565682302926	0.42623987534833363
AP-50	-0.14464979379293405	-0.7614726829938924	-0.9430882979318282	-0.812132655637737	0.6077521458589636	-0.030695196809477816	-0.7262851368224355	-0.23272312053579672	0.9379910140435876
CG7054	0.6218620276201724	0.5331624017307913	0.546333721578369	0.6923287510768353	-0.10116253904876844	0.040465472435921856	0.8226456455096466	0.8495512330744488	-0.19081227200834408
CG18594	0.48816336674032956	0.5518544001378249	0.7955786851140719	0.8405663947223248	-0.37890109869238653	-0.15783778912863403	0.9514999667404229	0.7873233815511216	-0.3719719145704484
CG7048	0.17043809304509502	0.3469303499928161	0.2627255970435961	0.3218165203809584	0.24642528929647542	0.14149504592105094	0.5486581477372353	0.8043278395324144	0.12852134760333278
T-cp1	0.3925022497270163	0.05758952962924719	0.12092108484043662	0.30944486890056666	0.14089961544673715	-0.10907555546885163	0.521715761010753	0.7993081799135302	0.3275757549964685
CG5346	-0.30829177035066585	-0.2864775526123781	-0.6118384471443856	-0.7094271957165127	0.3273990706988424	0.2674528273756177	-0.8506766933190241	-0.7964232814995775	0.1727308242492649
CG5315	-0.8135650027305137	-0.6364419054412914	-0.650256246989243	-0.5030625846464525	0.6966734703721088	0.4381716240883047	-0.6775759343076486	-0.3226818973429066	0.34384483346783873
CSN6	-0.4246504202281425	-0.5474838551346698	-0.8605882438715009	-0.8704395342217598	0.4707763132570178	0.077023408832602	-0.8221920214586073	-0.4788612757815279	0.6147944394585941
Dph5	0.5490262740777886	0.01380553417235173	0.1658428421165632	0.22500337452575428	-0.19592636991471676	-0.4777835508803935	0.486649376949243	0.5872498254567114	0.357019639793532
CG6937	0.5682358660247546	-0.018760306103727066	0.06812603868951142	0.18210010739463975	-0.061518754667911894	-0.37183796292954296	0.42798965999226185	0.6067653935789765	0.4179588921833624
mRpL45	0.5535976192885042	0.31086047958165974	0.39449571371372194	0.5147937808166291	-0.10486001198972299	-0.17135353520824095	0.7243599043023703	0.8229237560551828	0.0714724536793476
Gclm	0.8188758941360935	0.3047494354703896	0.22599080770187066	0.32713715220277023	-0.11821095568191314	-0.1982921698760272	0.5271058595616583	0.5988625563245157	0.1557217526287783
CG6972	-0.5723607284115504	-0.23503072098487124	-0.08032666646618167	0.030492442034898412	0.6211852748114393	0.46261497307995153	-0.07773027497769457	0.1956988272473013	0.13980701372908874
Irp-1A	-0.5644010190460406	-0.7578833974554673	-0.8773789587695755	-0.7953208088214797	0.6952829056064102	0.22123491349354651	-0.8621338163186049	-0.45385119070649477	0.6771884721400001
HP1c	-0.3603337660241202	-0.5831504486305618	-0.8756194896862286	-0.868163276374648	0.5010182029389162	0.2060632676403653	-0.9687501123688316	-0.7221515952720047	0.4940152553118974
CG7029	-0.4989283940289814	-0.8258406538297349	-0.8633098128240416	-0.7822856983342689	0.517520254619536	-0.08717615027810721	-0.7093588094969048	-0.26685219510667674	0.8337558105594641
CG17244	-0.2548066584191349	0.1796794606625351	0.29912767891886594	0.027682405372143715	-0.573093891250411	-0.17160654033922979	-0.1228556959440386	-0.6215122350298362	-0.5890319514676098
CG17121	-0.6553547870352475	-0.30171254014154925	-0.5756700269273944	-0.606942135456073	0.36492663299378547	0.34916999759921125	-0.7356597302573262	-0.5979598651000587	0.07958465742202435
CG17119	0.5797223025599935	0.6297260848399765	0.3711634475661367	0.20165428258212778	-0.36804369814796356	0.09196046754412004	0.12086717795533888	-0.2715645074376027	-0.5409916949507277
CG6697	-0.5453877547819228	-0.6547177937554735	-0.8495638813286943	-0.8331621064437966	0.5836542608647766	0.23406389152055185	-0.9342592013778477	-0.6379009000241833	0.5292114809753381
CG6726	0.5646852932234129	0.8731869482592628	0.9066980023256033	0.7942512644419829	-0.6107147250777084	-0.04069776712263647	0.8016191855774593	0.35773960028275614	-0.7893005009594848
Ir	-0.5709621019695217	-0.5644805052552201	-0.7185239642476549	-0.7702506244318515	0.5155711424564142	0.2127116163754595	-0.866701669451569	-0.6430173734337838	0.4435584535252764
cnc	-0.6583224954803246	-0.7478931129827137	-0.8689616567360583	-0.8168720456305704	0.5103320056087367	0.12168648375033742	-0.8824179877198555	-0.5546400158187973	0.5611956996819031
CG13827	-0.3376179905644312	0.6491913984038344	0.7786507356300497	0.7685307191843973	-0.12720467727884086	0.40808704138246016	0.6759732488515683	0.48340583743760945	-0.8168386320773431
ATPsyn-Cf6	0.4776940880644162	0.6291818922957048	0.6781874389268817	0.7437618500344971	-0.15691709261690945	0.027370029877987853	0.905587711580938	0.8876932792368436	-0.28155173203842876
sec13	0.5114182179383157	0.5508214505279222	0.4588754047315082	0.6022386289063549	0.03390354237005683	0.14370813047490583	0.7679196878256261	0.8894799733932347	-0.13267420005697383
RpS3	0.5294990416336741	0.26138666342336647	0.25480228413370876	0.28909356325057606	-0.08750331369376474	-0.25925612123502917	0.5700940423304774	0.7008210850929893	0.23063520228675327
CG4408	-0.790892730888746	-0.5872800332040591	-0.6206690033345614	-0.6475608236278181	0.3999794987907609	0.21222766885430291	-0.8038918156800462	-0.6497145561433112	0.251079797848838
Irk2	0.5372499785751851	-0.05705092600652173	0.2078858653128587	0.1804037907595111	-0.40551665629294875	-0.6932516674476125	0.4385688469530124	0.407239138847775	0.33793254835266373
eIF-3p66	0.5746280186740205	0.12835768121144853	0.1554026538397084	0.2747654442815039	-0.027313011566491796	-0.25348043172486123	0.5203859840917726	0.7025414888664006	0.31200019119298716
CG10365	-0.6426176556385447	-0.7181975066235061	-0.8532299351701147	-0.8116081798914183	0.5985129926103402	0.2164864466565795	-0.9060616668394998	-0.5758629544424555	0.5540467658872649
Rpn9	-0.5975830453598231	-0.6238259525696792	-0.7952042498742959	-0.7543249182348899	0.6491009010980523	0.3264407475760566	-0.8779467561540443	-0.562609536958652	0.481404955614194
CG10225	-0.6170116606106884	-0.65410051289446	-0.8590499326112491	-0.8065415719415083	0.543600498658193	0.2362883081653869	-0.9043812207405401	-0.595079350087392	0.4746742127475396
Tbp-1	-0.6084421831092727	-0.6073240732845652	-0.7955726519345951	-0.7477834548548532	0.6547068648562244	0.35362063683888356	-0.8781680935300531	-0.5616808848074717	0.4563252713682723
CG10221	-0.6564098992371821	-0.4480689701915478	-0.7316724302322747	-0.584870962364506	0.805175145744605	0.5990192620678025	-0.7156491862412632	-0.2943914214495425	0.34423497186900115
Plip	0.15503764610872936	0.2618858769984431	0.03718543490616796	0.31502920138386203	0.6649179079310774	0.6063058532293779	0.3772149792833713	0.810300132506119	0.1258887877605596
CG10219	0.4288556754120242	0.6812624395859109	0.8070359131903618	0.8589397472120462	-0.26223255124806466	0.024253252147210854	0.9737966475706773	0.8614188050619703	-0.44164916171560564
CG10217	-0.35268217376223526	-0.7966543064490389	-0.9554585137552756	-0.942461382105214	0.5125406679540385	-0.03341227500038858	-0.9394457081730292	-0.5926288331756971	0.7992642203630004
Lsd-1	-0.4184317688779737	-0.19547454250737265	-0.46941979901570446	-0.5821533698552548	0.08201875417861947	0.18429264225918623	-0.7333933679151271	-0.7974462074998284	-0.0650259221082523
Nup98	-0.2964848753992433	-0.6996070948999401	-0.7843137243556937	-0.552293826431655	0.6464136795629029	0.07547844301457636	-0.47066348949442965	0.08385647691746966	0.8094320008931726
TfIIA-S	-0.3315160287206834	-0.47864156654723744	-0.7473724991975894	-0.8886724700051158	0.3169448667621175	-0.0008950503413957536	-0.8933776637202514	-0.7416837535808758	0.5027850945851511
CG13601	0.3270980699733895	0.40556084493019545	0.47404871496751766	0.6461095415699457	0.06181402653971036	0.09898288768106978	0.8025803306673843	0.9595358156241115	-0.08285806727394497
Gdh	0.4731334872253393	0.36731162857061483	0.5682615030374185	0.671929842261272	-0.22481663230198237	-0.19384905980726466	0.8449584577759521	0.8477532040147325	-0.09774637056009418
Aats-glupro	0.16121425822081364	0.4275019719826904	0.41825047360188644	0.6662688926338104	0.2907522897995411	0.4004495450065518	0.7424916130745364	0.9842703698671073	-0.16575729282258322
AP-1sigma	-0.3784056673829111	-0.46787362594260956	-0.4811828950163101	-0.15793051773113828	0.7470587220377632	0.5797796472626893	-0.3786337402419754	-3.1180858369150345e-05	0.2526790207220586
CG13603	-0.5742319102746443	-0.6594919135669808	-0.7940396199443283	-0.8105196282760097	0.4984732416139896	0.17665155149744716	-0.9276790083178009	-0.6974973913183504	0.4744815395225374
CG5902	-0.5940604516117506	-0.6779467076440764	-0.8284223645438101	-0.8398329811118501	0.500872262701493	0.1597800904036723	-0.9394693508681483	-0.6866688405392021	0.5042248363168327
Rab7	-0.5756492649193726	-0.6321273505392218	-0.7955471405139747	-0.8109400604065672	0.5091774134845947	0.20595131036171332	-0.9288130042280437	-0.694920835748122	0.4559431703727218
Miro	-0.4775597568823226	-0.8617765857629837	-0.9247155871975694	-0.9028871329217102	0.4876693847029675	-0.08772980733451048	-0.8904775958218638	-0.5330299904163952	0.8069411938409516
Rox8	-0.6188357363280341	-0.7043639553673874	-0.846223972925525	-0.7906114014764263	0.6381505867010598	0.2612552459739335	-0.897240298145506	-0.5563395450395737	0.5496507148004807
CG13605	-0.5636030571240834	-0.6735015155187049	-0.8097370737478995	-0.8542911636043555	0.3646444193463728	0.06321028101248531	-0.9577733663335263	-0.7826185927232324	0.4513014872482591
CG6178	0.7767690877792599	0.6955688238178783	0.7719089792312491	0.7443443977164944	-0.5264597430246548	-0.1786840270586586	0.821313383196724	0.5113415087227037	-0.4801208588096829
mRpS24	0.572070736032111	0.23596801497802128	0.3057380712830182	0.4145075131782795	-0.10146317103394216	-0.23650524394425695	0.6464241403880551	0.7663366967436385	0.17184425963573421
CG5510	-0.6064116853150043	-0.46806483158233075	-0.7020967810532835	-0.6461796845719032	0.7444144333200897	0.49576804035807104	-0.7730949255590823	-0.4277619084662736	0.38669130856143435
CG5515	0.20112305284282608	0.16223988568312273	0.05051643388003324	0.35381640395618624	0.597331642133717	0.4762979945880026	0.42205479627182624	0.845127152746922	0.18970341062707782
twin	-0.5376583650009639	-0.7480422826547721	-0.9270362059308113	-0.8855943535574339	0.5322983982413689	0.1141194602637833	-0.9445633884610276	-0.6126369656790068	0.6242628369904594
Spase22-23	-0.12874710258496863	-0.17694131283857775	-0.05922081994312518	0.1934481004140493	0.21418141231008989	0.381338835301057	-0.08518080355799146	-0.06205207160824408	-0.2206788101309814
mask	-0.3243650765229086	-0.7921116983848989	-0.7490401242691106	-0.6329618347846149	0.35308620428002796	-0.2585436204715086	-0.5047710523875512	-0.0897669047450837	0.8303643073191984
CG5706	0.40581416356594857	0.36156884341629014	0.3334030952650807	0.531838276657853	0.16944905455236403	0.14525411973565205	0.6973884030527525	0.92603398237913	0.03384408460227137
jar	-0.628980274743539	-0.4876289201064922	-0.7481386933907457	-0.6673566320815649	0.7245500854506769	0.5079324330039785	-0.8118348056564986	-0.46760297280153523	0.35557427194174474
Orct	-0.5788531560913227	-0.6793368881825472	-0.8434140989723465	-0.821332712141285	0.5128586229622525	0.19814170728252803	-0.9412919532521916	-0.6812371595547242	0.4762775814866945
CG6364	0.291872338856433	-0.32137495490049717	-0.27318129950589454	-0.08398818734095356	0.306711984287404	-0.2025182842090732	0.13083278810105042	0.5301137637572766	0.6953375295064387
CG5746	-0.5438303039555045	-0.5709151591300884	-0.7495529706802606	-0.5815560455919163	0.6897515583041848	0.24880446849541585	-0.5299015238075252	-0.004088037739336498	0.6355776536944447
CG6454	-0.15902689423015315	-0.6686890903583391	-0.7267088852329822	-0.5904834750546099	0.4869093450954907	-0.15831324352165874	-0.4145493888953065	0.08272682388313149	0.9002781256494391
Pp1alpha-96A	0.1169123711965253	-0.59896728707228	-0.652769510406234	-0.4862723883238335	0.4175538237724328	-0.2201166882109093	-0.29556299130617514	0.1727548542726323	0.9039004255441045
CG6607	-0.5673614857099769	-0.367290414235406	-0.5830387382000832	-0.7300753163174487	0.22247011830588292	0.12665403207708298	-0.8273731637848137	-0.787467452033921	0.17501337973254405
CG6643	0.23070365798474882	0.4211672074582399	0.7123044744125157	0.4789571497001246	-0.9463332958564746	-0.5149358206894349	0.4705510301509584	-0.12447789489300026	-0.6627077615673308
Syx18	-0.46026814106950664	-0.4409057727214044	-0.7772163618756481	-0.5914454594053951	0.8173942863780597	0.46536608515687544	-0.5831395358051916	-0.03912706696454409	0.5594147851908311
atl	-0.6594768853742502	-0.48484582244632	-0.7332044431858634	-0.6735919747936173	0.5804249135742489	0.4295387783564831	-0.829332297721679	-0.5600285598809664	0.2664465985591158
ash2	-0.568805365602939	-0.6602530456054663	-0.7656035823656098	-0.8298532360878755	0.26578182408294615	0.005810628238845464	-0.9394668124009918	-0.8221093340443378	0.3878645453005204
CG6695	-0.5180785867169917	-0.7537032434558026	-0.8660946902920714	-0.82880010772155	0.33631010057946586	-0.07253772505622627	-0.8394255483578669	-0.5552068516295905	0.596422993110828
Ppox	-0.2914910736703249	0.42093381086393644	0.3590077904266439	0.627008921187623	0.4979323334925105	0.7895767495999165	0.5328273052685322	0.7738209460329453	-0.4147362885586462
Rpb10	0.4062855140212818	0.3978005743772538	0.29532982745846137	0.4232451315628555	0.1693329895559143	0.11072490694826329	0.6387223332187915	0.8713849204254299	0.08992568515256144
CG13630	0.4583051625094934	0.2160593945980254	0.29854343089101815	0.452994985807554	0.024224404845075136	-0.11614428823564574	0.6623671417778779	0.8479822579188592	0.1695368872787701
CG5805	-0.17819750605687826	-0.4926841361948754	-0.45828100788687565	-0.2855427853958147	0.7180313239640375	0.18367596286838395	-0.22122975228834327	0.2695655101980599	0.7115441395896462
CG6995	-0.1681324138703934	-0.7709532766511903	-0.845240367385445	-0.7291548697930671	0.4483092989945109	-0.20953516261375993	-0.5866552687887353	-0.12630741489804867	0.9315981178635994
CG7006	0.592268777264584	-0.0909393648959019	-0.0286112324348273	0.03767420753927284	-0.08787337376084088	-0.46477748309469247	0.30655226819764547	0.4766027404251062	0.5183474676122376
CG13641	-0.2595859690984639	0.12240852716289818	0.19693804668133943	-0.05248218830084595	-0.6028665183779863	-0.23146424732486195	-0.17348210954987295	-0.6371535582967209	-0.5306966875942821
Ela	0.6200718613219384	0.1699695527469073	0.3166242111607381	0.10318001099462865	-0.7560759265479636	-0.8293146395304188	0.35708492172020584	0.06363446013205248	0.07563217081593064
CG11089	-0.6390083748799663	-0.7213463238487097	-0.8431298452461822	-0.834728038531536	0.4782908373691407	0.12921629959276276	-0.9317726492079025	-0.6690619987459793	0.50847900609431
CG31120	0.19531388420420284	-0.4660567934355429	-0.6040439986496909	-0.4150262357492177	0.45108305534149135	-0.11756374757345328	-0.2203483376031714	0.2620829915256074	0.8318754637678214
CG11771	0.15779794233511202	0.4688250660475399	0.460903708860974	0.6934563223903588	0.28562455150497557	0.4198103661516986	0.7659253325625812	0.9895788245334778	-0.20296264651352258
Osbp	-0.20018851590254502	-0.029086558698545647	-0.30389401194909543	-0.03850306403533632	0.6182308923007391	0.4839353069981545	0.029310570129394673	0.509275467262908	0.24298567954884367
CG11781	-0.10775784498773064	0.3727846494218427	-0.000293041975224343	0.12694842156107775	0.7239162536006465	0.765931274924938	0.1605485172298282	0.5341904516629024	-1.417739190490681e-05
Smg6	-0.47145510086188375	-0.7847218807163707	-0.8689159155247332	-0.9183831872563017	0.40154881097260875	-0.08224189576502473	-0.9433059103427642	-0.6944735849327276	0.6866990665168092
bai	-0.12286940293789049	0.45646908147044624	-0.06504198010934717	-0.17753912561704388	0.31721328565710755	0.6053476914348009	-0.24031728037206412	-0.22295413493361324	-0.28675636867873083
CG11790	-0.6488962628765592	0.000439477298963139	-0.06402884997335097	0.06388457772582463	0.6115116712782128	0.8020751429779454	-0.19665478227970964	-0.03727118771241934	-0.2707333671889475
CG11791	-0.23642683754066718	-0.5511326372728911	-0.6169874945760881	-0.4788877176756744	0.7754221436849398	0.23413152842330745	-0.44292424184381496	0.05096058759271901	0.7476426832253584
veli	-0.5468771766569355	-0.7396019423436558	-0.8634028538499361	-0.7758070850042447	0.7262704540027833	0.23999565265588244	-0.8321069440517084	-0.4039214272299693	0.6932844099103469
OstStt3	0.004875640551903669	0.6660928091909932	0.5018391919531	0.7085602212564004	0.364703015379075	0.7452420242734696	0.6633754663843269	0.8152505957432565	-0.5060880590774628
CG11852	-0.2064426175301978	0.16512392569392226	0.6780373218044298	0.5535659574177895	-0.5048581958273276	-0.37719024761042014	0.6110690230599582	0.33857090606464363	-0.3451319152835498
RpS27	0.03614993273274565	0.4244236053476868	0.22354967428123013	0.23452946643192008	0.367163437843592	0.3371462089156844	0.4092207673883928	0.6553881388967829	0.04559030179932994
Nup358	-0.5803103442359316	-0.812699791373226	-0.7931298154469019	-0.6220868152743049	0.5102827150722768	0.16092802660262384	-0.772395346844511	-0.4573488431773409	0.4891121900612777
CG11857	-0.16503928027387152	0.24366325372172642	0.016808224089411482	0.3015109971666198	0.7582210613529929	0.7729462378175059	0.3049833512872527	0.7590254487000172	0.011259483264900089
CG10425	-0.39499491664185027	-0.06607227837581736	-0.3804808518663823	-0.4662808951686854	0.26259294907666736	0.42925593420551245	-0.6686951917014	-0.7018179263349676	-0.1484020301654232
CG11858	0.4679913270970025	0.393988629520754	0.18642491638756478	0.3374364033562002	0.24683617039644626	0.1844087835317019	0.5420797655292969	0.8140688084677158	0.13157313851843477
Aats-gln	0.26126897012869377	0.28704687810948504	0.46512325255882464	0.6383499117007335	-0.004379970145149835	-0.01833705761659865	0.7937112952258809	0.9337502073490622	-0.04004445085010762
CG10513	-0.14849530916591006	0.11030728050824062	0.03362133607387088	-0.23883541018373014	-0.523784743062142	-0.20598201039010197	-0.3429674820485146	-0.7680358689577951	-0.4114290957552816
CG10514	-0.6455455983994062	-0.45262854524172885	-0.4632496579770802	-0.5908542665274364	0.27202264660171677	0.12541988590314992	-0.7287693144473829	-0.6944513333477702	0.18515740664506036
CG10550	0.4087772876293508	0.6502039628758236	0.215591856416534	0.12045331044041087	-0.11533370210088519	0.3803467510277989	0.011158396458711304	-0.23789573370316883	-0.550175704126318
CHKov1	-0.6281853576125569	-0.3988817351388651	-0.6188917031929763	-0.5466026047882934	0.8182118978336184	0.5448434840296029	-0.6279679539033408	-0.21822618180675302	0.4040934157707619
Fur1	-0.7321045142606197	-0.6394501517362023	-0.4044031630302374	-0.3153172421864506	0.3064762613003742	-0.10608296044445104	-0.26012562779490117	0.060087734430595126	0.47475245476815225
XNP	-0.4615539120587313	-0.8087339870405065	-0.9597188352067335	-0.9225899098243026	0.49439512378795475	-0.0013386354460498003	-0.943385069078154	-0.5999426709380434	0.7270521624134032
CG5112	-0.48780845090813957	0.473463889347504	0.4150236369850353	0.5150672409136742	0.35194989964864615	0.8243173638562076	0.30242787707767677	0.3128639857627379	-0.6712495297110727
CG4673	-0.6866358887889162	-0.4896110661019387	-0.6956333933847801	-0.6769096405832209	0.5373271214729674	0.3896893441285105	-0.8403626243810904	-0.6173191800111489	0.24727164200333007
jigr1	-0.1528087240503805	-0.7994661214145123	-0.9184994816454569	-0.9458958770298102	0.3558921578505578	-0.22032012362344955	-0.9138874083625975	-0.645404097871582	0.8403545460426045
CG5028	0.5778685192825757	0.37060057705007543	0.5205536477572477	0.5830050271264917	-0.2817500160420708	-0.28403995241436975	0.7925529812507517	0.7757941168040989	-0.03470544439535556
RpL27	0.5762804635420229	0.3732863610501046	0.3646046249837523	0.5316203535455303	0.03419418870656923	0.010840518303908893	0.7075416655312412	0.8585235330944548	0.0388478964209271
CG4774	0.5261663529763153	-0.13124480587481882	-0.5042639136425102	-0.5899934167083393	0.07822830646000233	-0.3120860916020409	-0.3419809015246784	-0.15506356064720037	0.6524893101903617
CG5886	-0.7649351098208717	-0.35679454514835934	-0.5353528330630195	-0.4720877652113678	0.7141864953717973	0.5979851125595342	-0.6370167607793912	-0.33556563541506934	0.17859200258554295
CG5913	-0.691883163652677	-0.6547946060735734	-0.7971798977082054	-0.7711692031034721	0.5291335799472916	0.24344203936214268	-0.894645706730164	-0.6253414503360176	0.4227987936164179
CG42235	0.24354783193183632	0.04821166645471196	0.1254934344662203	-0.06807534621248353	-0.74604128610854	-0.7114090815514255	0.09568065894747872	-0.20237570078019243	-0.05543071479398312
m1	0.7693057503917378	0.39754371651658077	0.14275633852561934	-0.11184109779698213	-0.5722422911930793	-0.500329472792127	0.08713968154432614	-0.19980035222216927	-0.012054423024222494
